id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
572fac24-5342-41cd-a61e-c97d7eabea64,Dra. Emanuella Farias,1942-06-24,152.707.386-64,07994-325,Carvalho de Mendonça,MT,Brasil,F,+55 (041) 8042-6075,15270738664@exemplo.com.br,2025-02-21
18f9067b-d76e-47e3-9a17-8e15d09f91d7,Maysa Machado,1964-10-26,146.012.792-24,20013-916,Camargo dos Dourados,DF,Brasil,F,0900 272 3397,14601279224@exemplo.com.br,2024-09-24
53953f5c-97f2-44ce-8b6e-cc105adc7290,Aylla Santos,1998-09-17,411.394.130-34,46533793,Costela,RJ,Brasil,F,+55 (031) 4016-5229,41139413034@exemplo.com.br,2024-09-18
4ad5bad5-bd9e-47c5-aac3-3edd77214333,Pedro Souza,1971-05-05,295.389.701-78,85033-561,Pastor de Cirino,RJ,Brasil,F,+55 (041) 0963-3866,29538970178@exemplo.com.br,2025-08-26
d184fa07-05b6-4c56-8ed1-b058e5592a38,Sarah Duarte,1936-10-10,342.885.211-31,88397832,Rezende de Andrade,MT,Brasil,F,(061) 6757 2197,34288521131@exemplo.com.br,2025-10-26
bbb9cded-4fee-4448-a248-0cc1aa2e98e2,Ana Carolina Rezende,1946-08-06,728.424.664-31,85751-589,Araújo,CE,Brasil,F,0500 311 5949,72842466431@exemplo.com.br,2024-06-13
669c7524-b9c8-415d-a97c-3bd6465dbccd,Isabelly Nunes,1943-10-09,095.129.666-18,55491198,da Paz,AL,Brasil,F,81 7947 9314,09512966618@exemplo.com.br,2024-11-02
1b9b7dbe-b558-40f7-a08e-6f764e9c07ce,Hadassa Ferreira,1976-08-31,658.787.624-00,07499-272,Alves,RJ,Brasil,M,+55 (021) 7092 6215,65878762400@exemplo.com.br,2025-09-15
4c813f7e-63e8-40e7-b01e-bf242a9d55f8,Vicente Câmara,1958-09-17,514.184.546-73,39978-318,Brito,BA,Brasil,M,(031) 4733 3847,51418454673@exemplo.com.br,2024-02-03
a5f5c87d-179e-4d23-82a8-85dbee16bb0e,Sra. Maria Clara Brito,1997-08-23,676.268.230-99,43025638,Farias,ES,Brasil,M,+55 31 4438 1205,67626823099@exemplo.com.br,2025-04-03
1ec767c5-cbaa-432c-bc38-e8a924862275,Maria Liz da Luz,2004-09-18,836.234.539-20,56202-504,Teixeira do Campo,RO,Brasil,F,+55 (011) 8347-2094,83623453920@exemplo.com.br,2024-12-06
b8781eee-d736-4b78-8147-24c4c44e14f8,Ravi Lucca Viana,1979-04-04,773.181.637-59,56954-063,Borges,RJ,Brasil,F,+55 (071) 2378 7409,77318163759@exemplo.com.br,2023-11-26
63ece3bf-0e2b-465e-9506-527b5682b1d5,Yuri da Rocha,1970-01-11,314.806.427-51,44791-278,Siqueira de Fonseca,PB,Brasil,M,(011) 4124 4077,31480642751@exemplo.com.br,2024-02-23
eaaf1779-e373-4260-b742-b683d9651120,Arthur Gabriel Nascimento,2001-10-23,020.480.701-26,51418-770,Campos de Borges,PR,Brasil,M,71 0522-1233,02048070126@exemplo.com.br,2024-03-03
1f564d89-b112-4c07-a479-b902e4347b5b,Davi Lucca Barbosa,1937-10-13,358.256.868-20,77585800,Gonçalves da Prata,MT,Brasil,M,+55 51 0013 6721,35825686820@exemplo.com.br,2024-03-12
8601ac84-7f1d-4b39-be38-30316603e818,Antonella Barbosa,1996-08-14,166.016.989-39,82897564,Pinto,AC,Brasil,F,(084) 2933-1667,16601698939@exemplo.com.br,2024-03-10
4112349d-0296-4968-ae14-c8a83df82c51,Matheus da Mata,1977-11-19,406.982.944-76,28179870,da Rosa,PR,Brasil,M,+55 (011) 9042 6878,40698294476@exemplo.com.br,2025-05-16
912b1c76-9f87-48dc-bfc0-99637cdeb2f2,Gabriela Pacheco,1948-04-20,331.483.784-63,18977-857,Porto,ES,Brasil,M,+55 61 9798 0095,33148378463@exemplo.com.br,2024-06-26
14408f81-9bee-4750-9a8f-d03193345684,Dra. Ester Pastor,1983-11-12,431.755.282-81,22282237,Silveira,RO,Brasil,F,+55 (011) 9479 9743,43175528281@exemplo.com.br,2025-07-31
ff0328b1-d861-4a8c-8dc8-3c5bdbcd1777,Raquel Câmara,1942-07-12,333.880.034-98,53408-751,Nogueira,SC,Brasil,F,+55 11 9431-5228,33388003498@exemplo.com.br,2025-08-15
ef26672e-2788-42c3-8d32-5d305173f4e2,Lorena da Mata,1942-04-07,254.009.267-40,90472-611,Freitas,TO,Brasil,M,+55 71 2071 5749,25400926740@exemplo.com.br,2024-10-23
c63ce965-0b8d-40dd-8790-6e3bb12abb55,Natália Viana,1961-10-23,194.401.501-58,69389-030,Castro,MA,Brasil,F,0900 126 4396,19440150158@exemplo.com.br,2025-08-09
7dfa9de6-8c81-4e46-b2ac-a7a16d6f1ae4,Davi Luiz Fogaça,1997-07-20,777.628.283-40,13081780,Peixoto das Flores,AP,Brasil,F,31 1973 9143,77762828340@exemplo.com.br,2024-11-09
43b8588c-f7dd-481f-ac03-8e13a78b3bfd,Dra. Bianca Andrade,1960-11-23,044.311.080-22,32728-439,Dias,RO,Brasil,F,+55 (071) 1769-0335,04431108022@exemplo.com.br,2025-01-05
366f3028-629f-421b-960d-8f34a37165c9,Dra. Brenda Casa Grande,1965-10-10,217.290.637-92,05436236,Sales de Farias,MS,Brasil,F,(041) 4757 2774,21729063792@exemplo.com.br,2024-01-15
067bdd24-2478-4723-b958-07edde3afecd,Breno Alves,1960-08-29,947.821.207-21,60187-064,Pereira,GO,Brasil,F,+55 (031) 6454-7036,94782120721@exemplo.com.br,2024-02-10
b258b7f6-dad1-4fe9-9080-bfda1c5c3e15,Samuel Cavalcante,1960-05-05,487.989.983-45,31392-284,Araújo de Cavalcanti,PE,Brasil,F,(031) 9871-7006,48798998345@exemplo.com.br,2024-09-25
d8695834-e0b5-434e-b8ef-51b2290ca3c2,Maria Clara Sales,1936-06-21,671.786.245-20,98787-623,Araújo,PE,Brasil,M,+55 (051) 9566-1710,67178624520@exemplo.com.br,2025-05-11
52218605-5e7a-4465-830e-48f6e67eda8a,Pedro Miguel Porto,1942-02-08,741.610.246-87,79562103,Oliveira do Campo,RR,Brasil,M,+55 (021) 6715 1086,74161024687@exemplo.com.br,2025-02-06
8e59e84e-35f8-417e-913e-faae096d6f0f,Dr. Mathias Freitas,1993-01-22,587.159.639-32,97051-986,Pires,MT,Brasil,M,+55 51 1036 8808,58715963932@exemplo.com.br,2024-09-17
b1bb28b7-fc5d-4703-87b4-e74bb66cb769,Dr. Bento Costela,1999-12-14,930.645.698-05,92195780,Costa Verde,MA,Brasil,F,+55 (031) 7177 9589,93064569805@exemplo.com.br,2024-01-19
a3ea5454-c800-4cd2-aed3-9f585ffc0ce9,Vitor Gabriel Araújo,1974-08-30,533.656.677-23,78993-059,Porto,TO,Brasil,F,61 1654-0625,53365667723@exemplo.com.br,2025-06-11
06260e8c-7e58-483e-b352-a1f79e020f68,Noah Farias,1956-01-03,786.471.923-86,99569996,Sales,MS,Brasil,M,+55 (071) 0571-6867,78647192386@exemplo.com.br,2024-12-18
7f12575f-0b84-49e5-b15a-40654f5c2acf,Eloá Caldeira,1994-09-20,366.910.147-83,40993273,Vieira do Amparo,AM,Brasil,F,0500-460-7023,36691014783@exemplo.com.br,2024-06-07
369d1fff-a893-4ef9-a61c-45dd2eee7ba8,Ester Cardoso,1963-07-10,637.460.839-55,98851534,Marques de da Conceição,PB,Brasil,M,(031) 3398 9173,63746083955@exemplo.com.br,2025-05-16
dfe8bfde-0383-4ddf-8fc9-4782239de166,Raul Moraes,1977-07-02,642.699.779-34,19207-438,Oliveira da Praia,PR,Brasil,F,+55 (021) 5256-1456,64269977934@exemplo.com.br,2025-08-02
9ff9ccc0-491a-4660-8c74-547cfced4964,Ana Liz da Mota,1984-08-05,675.121.654-14,04983-715,Pimenta de Rocha,SE,Brasil,F,+55 (071) 1032 2814,67512165414@exemplo.com.br,2025-06-06
ba0cb882-8be8-49a2-ba91-2f3022f12b11,Camila Sampaio,1942-01-13,470.292.981-05,89310-018,Cardoso,RR,Brasil,F,(051) 6925 9822,47029298105@exemplo.com.br,2025-10-22
f908809c-200d-4628-bd0a-780a2fb04b6c,Emanuella Barros,1981-09-04,667.068.962-23,04183571,Cavalcante,RO,Brasil,M,(041) 9923 2505,66706896223@exemplo.com.br,2023-11-21
5c1cd283-7b53-49b0-9184-84a043f68a8e,Guilherme Mendes,1987-07-10,055.768.792-10,68168-854,da Mata,PR,Brasil,M,+55 (081) 0887-6447,05576879210@exemplo.com.br,2025-07-26
cf9d16b5-08be-4527-8553-4a84e4019199,Bárbara Casa Grande,1962-04-06,709.940.286-57,87194-530,Novaes,CE,Brasil,F,+55 (071) 7679-8851,70994028657@exemplo.com.br,2024-08-30
4f008001-98e6-4d17-8f56-e9e4f967c524,Emanuel Rezende,1948-10-11,984.610.605-02,08645-683,Aragão,TO,Brasil,F,+55 31 8110 3055,98461060502@exemplo.com.br,2024-03-11
bba69657-9d67-4cef-a72e-9fe511b1de35,Yasmin Porto,1995-08-23,368.773.668-33,13003704,Gomes,RR,Brasil,M,+55 (071) 3788 9117,36877366833@exemplo.com.br,2024-08-13
0e5976f2-1994-4bd7-a568-ddaf3c7fff7f,Mariana Pires,1991-09-05,711.062.623-69,81127-552,Montenegro Alegre,BA,Brasil,F,+55 21 0743 2223,71106262369@exemplo.com.br,2024-08-24
d50e1ddc-d578-4886-9a5e-bbf2d9c9e35f,Yasmin Andrade,1954-11-18,884.994.059-35,58747-417,Pacheco do Campo,MS,Brasil,F,(031) 3675-8065,88499405935@exemplo.com.br,2025-10-09
c87e42f8-a916-4061-98ce-d2351cacabe6,Dr. Dante Barbosa,1982-09-17,192.136.542-06,69009-914,Porto de Rodrigues,AM,Brasil,M,71 5411 2167,19213654206@exemplo.com.br,2025-06-21
fe341819-c003-4d52-af5d-e8af2c634e4c,Benicio da Rosa,1962-12-15,103.601.062-91,18808-086,Almeida de Cirino,SC,Brasil,F,(031) 1743-7839,10360106291@exemplo.com.br,2024-05-21
95eb619d-1097-4c6d-90d0-b56aeeed2bc9,Cecília Pacheco,1952-04-19,717.866.069-92,21373-858,Abreu de Dias,PI,Brasil,F,84 3486-6484,71786606992@exemplo.com.br,2023-12-19
d4060b53-3699-4c4f-9136-ca14c0c7ec56,Vitor Cirino,1942-07-04,913.958.001-30,61820551,Cirino do Sul,MG,Brasil,M,+55 (021) 1434-2277,91395800130@exemplo.com.br,2024-02-06
ab2c01af-8d7f-49a0-a6a2-6cc1f98f996c,Dr. Yago Novaes,1972-01-13,645.353.472-62,73120-228,Pinto Alegre,RR,Brasil,M,(084) 9519-8798,64535347262@exemplo.com.br,2025-07-10
e7f97d88-ced6-44df-9068-2419e8a3ea4f,Ana Cecília Pastor,1952-03-14,619.566.827-22,52104956,Souza,RR,Brasil,M,+55 (011) 7472-8583,61956682722@exemplo.com.br,2025-06-08
6497e663-6756-4e25-bfe9-45bf3beae02d,Sra. Camila Rocha,1949-03-21,438.842.594-61,33642-902,Novaes,RN,Brasil,M,+55 21 2969 2999,43884259461@exemplo.com.br,2024-05-21
e57b7a67-3990-4b87-9fe3-823b8f1b09fb,Julia Ramos,1981-02-13,053.195.251-43,67560835,Martins das Pedras,RO,Brasil,M,+55 (084) 4040-3219,05319525143@exemplo.com.br,2024-07-21
7b04d783-5322-4143-89d0-d1ec4c27462c,Ana Laura Moraes,1978-03-31,064.799.614-76,87209637,Vargas,GO,Brasil,F,0300-085-9738,06479961476@exemplo.com.br,2025-10-28
deebc0bd-2d69-4557-9e81-f44db8b04f25,Dr. Samuel Novaes,1939-05-22,462.794.891-64,15210-872,Costela,PE,Brasil,M,11 5961-4068,46279489164@exemplo.com.br,2024-10-21
8835518b-e348-4fc4-ade4-ceab66f98b3f,Pedro Cavalcanti,1982-03-31,111.035.088-08,51272-074,Vieira,MA,Brasil,F,81 7713-4763,11103508808@exemplo.com.br,2024-11-15
5d6b25e9-e2ca-4ad8-9adb-75cad49759ed,Lorenzo Silveira,1994-03-16,556.853.719-31,12677-308,da Mata,SC,Brasil,F,31 0982 1885,55685371931@exemplo.com.br,2024-10-06
4c2bb50b-f44e-4d05-b90e-fc6bf5810fe1,Camila da Mota,2001-08-16,351.276.752-13,80486-262,Ferreira,AP,Brasil,M,(071) 9761-9686,35127675213@exemplo.com.br,2024-03-12
75d0eb60-849c-41cd-9cca-9ae2908a12a8,Otto Fogaça,1991-05-16,830.591.517-06,92107619,Abreu das Flores,AC,Brasil,M,+55 51 4008 3164,83059151706@exemplo.com.br,2024-12-11
51a4e810-ea2a-4a82-8f2c-4019f77763eb,Aylla Cunha,1994-08-25,240.979.226-53,17608183,Abreu do Amparo,BA,Brasil,M,+55 21 2347 5329,24097922653@exemplo.com.br,2025-02-08
a913f906-967f-4979-86d2-1ab4c3d3f8b6,Dr. Pedro Melo,1950-05-19,687.732.687-97,32402309,Cirino,BA,Brasil,F,(041) 0908-6065,68773268797@exemplo.com.br,2024-10-29
41a11c3e-921a-4967-b9cf-4745d902df6c,Mirella Moraes,1955-08-28,731.170.956-99,77398514,Macedo do Oeste,PA,Brasil,F,+55 51 7569 7367,73117095699@exemplo.com.br,2025-05-17
c3f11813-99ff-4955-adb6-552bdd202e33,Emanuella Pereira,1998-02-10,963.848.116-24,79338253,Carvalho de Novais,RN,Brasil,M,21 2990-4706,96384811624@exemplo.com.br,2024-12-11
d9561b23-1b56-4fc7-92c6-b37e9432fc80,Dr. Antony Rios,1993-12-02,585.438.634-66,88251-559,Costela,RS,Brasil,F,+55 81 1884 0702,58543863466@exemplo.com.br,2025-11-01
de03cbd4-e6bf-4fb7-9cd3-46c272d1e621,Davi Lucas da Conceição,1973-11-05,362.936.181-71,44716-601,Vieira,RO,Brasil,M,+55 84 3149-3598,36293618171@exemplo.com.br,2024-02-22
159d9ad4-6f00-423e-b71a-6afca7cb0c91,Maria Helena Novais,1999-11-26,830.293.883-69,30134-586,Sales,RR,Brasil,M,21 3823-1433,83029388369@exemplo.com.br,2025-01-25
f060a10d-8268-451a-a72a-1eca3ee31047,Sarah Sousa,2002-01-14,202.192.113-67,97856142,Monteiro,RJ,Brasil,F,21 8773 1194,20219211367@exemplo.com.br,2023-12-06
28a321c9-e2b0-4527-bbb2-a1095f0cc1f5,Ana Carolina Rocha,1992-03-19,121.581.821-62,72506943,Cunha,PI,Brasil,F,0800-219-9403,12158182162@exemplo.com.br,2023-11-20
c9042cec-2ff0-42f5-9355-61e2265be50a,Raul Moraes,2004-01-06,918.707.086-06,94782-930,Gonçalves,SP,Brasil,M,+55 84 7970 5231,91870708606@exemplo.com.br,2024-07-20
6a4812ab-cbed-4aa8-b9b8-34e4085e8bdd,Rafael Cassiano,1940-05-13,675.518.873-28,97141949,da Luz do Oeste,SE,Brasil,F,(011) 0924 5184,67551887328@exemplo.com.br,2023-11-21
eb453c2b-64b9-4601-97b9-fdc63d5e7278,Marcos Vinicius Machado,1940-04-06,384.407.020-85,27378-798,Caldeira,PE,Brasil,F,+55 (051) 1005-7193,38440702085@exemplo.com.br,2024-03-04
76da83f6-e40e-4f5e-9808-4a39894b7c88,Esther Peixoto,1983-04-18,683.152.173-85,94269-873,da Cruz de Minas,RN,Brasil,F,+55 (011) 5746 7623,68315217385@exemplo.com.br,2024-04-03
780e5200-c745-4a75-968c-f27228cb42c0,Maria Cecília Marques,1955-06-25,374.385.354-18,98593-559,Silveira,CE,Brasil,M,(061) 4254 2203,37438535418@exemplo.com.br,2025-09-15
010d1a0d-bdcb-43d7-be7e-1d677bde671c,Levi Casa Grande,1959-08-13,961.864.441-16,34976-113,Mendes,RR,Brasil,F,0800-870-6243,96186444116@exemplo.com.br,2024-02-12
8155c778-c1b5-461c-b385-75345bb02476,Liz Rios,1957-08-09,539.216.287-57,93486-669,Araújo,PE,Brasil,M,0800 920 0380,53921628757@exemplo.com.br,2024-01-17
24d44ce9-75b9-4a84-b727-0227bcec464c,Joana Castro,1964-01-17,717.313.376-42,77411-528,Alves do Campo,ES,Brasil,M,+55 51 4064 1288,71731337642@exemplo.com.br,2025-04-18
aaae21be-aeec-4236-a45d-34c84d71d989,Luan Vasconcelos,1939-03-10,020.694.681-47,91702177,Casa Grande das Pedras,SP,Brasil,F,61 7831 5504,02069468147@exemplo.com.br,2024-09-08
917cd53d-4e0c-4151-89e0-a3fb38560cd1,Sr. Pedro Miguel Porto,1998-06-12,180.271.106-51,93170188,Moura de Goiás,MG,Brasil,M,81 3246 6439,18027110651@exemplo.com.br,2024-05-01
c0557ac2-d5fd-491d-9777-3966cb1ad5b0,Bernardo Fonseca,2006-06-08,119.453.513-14,03419198,Sampaio Paulista,RO,Brasil,F,(011) 8287-0710,11945351314@exemplo.com.br,2024-04-29
83a49334-0e12-49ab-b044-3513c1264e4e,Yasmin Peixoto,1984-07-31,422.574.393-72,03958888,Correia,SP,Brasil,M,11 9532-1899,42257439372@exemplo.com.br,2025-03-27
011a7984-182a-4b54-a008-c751fef299b5,Ana Vitória Sales,1947-02-20,558.118.103-33,29229813,Albuquerque do Norte,GO,Brasil,M,31 0770-3678,55811810333@exemplo.com.br,2025-08-15
863a8b38-36ee-478d-8244-07f437bd39cb,Davi Miguel Montenegro,1950-06-09,586.075.010-09,65385488,Caldeira,AP,Brasil,M,51 4012 1304,58607501009@exemplo.com.br,2025-02-17
76ccfbc3-d3e5-4097-9363-0e07528febac,Vinicius Macedo,1963-07-17,718.119.471-11,61929-782,Mendonça da Mata,PR,Brasil,F,41 3384 6771,71811947111@exemplo.com.br,2025-05-08
26b21a5c-24bd-4e0b-ba4b-92208df0b4d6,Luiz Miguel Teixeira,1988-10-26,592.244.017-35,40253-982,Costa,GO,Brasil,M,84 9631-2620,59224401735@exemplo.com.br,2024-08-31
1f4e2f72-433f-44fb-b8a8-f4d654035d0d,Maya da Costa,1951-03-02,924.065.865-81,61927-633,Monteiro das Flores,RO,Brasil,F,(051) 9667 0354,92406586581@exemplo.com.br,2024-05-16
3c66ae63-9514-4895-8090-ba4127087d52,Nicole Almeida,1974-11-19,706.841.156-27,42940211,Garcia,PB,Brasil,F,+55 11 6907-3706,70684115627@exemplo.com.br,2024-09-13
7c190d7b-c359-4078-9fc4-4b39496629a3,Vitória da Luz,1987-09-25,491.491.183-49,29276386,Ferreira Verde,AP,Brasil,M,51 0058 5307,49149118349@exemplo.com.br,2024-03-05
8a9182bc-e777-4a07-a657-e9f992abb7b6,Levi Montenegro,2007-03-12,126.486.090-95,74955-575,Azevedo,RS,Brasil,F,+55 (061) 0978-8661,12648609095@exemplo.com.br,2023-11-21
12709cb3-d6b2-42c8-98a6-6028fafa8413,José Oliveira,1994-02-11,020.591.154-40,83651-030,Casa Grande de Pinto,MS,Brasil,M,(084) 7137-9328,02059115440@exemplo.com.br,2025-01-15
3a312cf9-97f9-4c3a-b983-50efd9777d33,Davi Pinto,1942-05-20,685.808.504-91,27994-409,Silva Verde,DF,Brasil,F,+55 11 4384-1765,68580850491@exemplo.com.br,2025-02-03
f157b198-37e5-475b-88bb-be6030564827,Dr. Davi Miguel da Cruz,1966-12-10,388.917.196-18,69298-302,Nunes do Norte,RS,Brasil,M,(071) 7056-8746,38891719618@exemplo.com.br,2025-10-09
7cc2204b-5a50-47a3-9d38-e2cf2d945d96,Dr. Renan da Rocha,1963-03-15,928.974.121-56,91340-576,da Luz do Amparo,AC,Brasil,F,+55 11 6549-8894,92897412156@exemplo.com.br,2024-01-16
8f35f227-0b6c-4338-8462-198c6a797e86,Dra. Isabella Campos,1982-10-29,447.852.751-79,42647443,Costela,PB,Brasil,M,+55 (021) 8507 0564,44785275179@exemplo.com.br,2024-04-11
db3c810a-8be4-42a1-893d-6439e81e65f1,Emanuel Cavalcanti,2006-11-07,082.160.795-45,01729-306,da Luz,RO,Brasil,M,(061) 4185-3067,08216079545@exemplo.com.br,2025-05-20
591d8be4-d8d8-4daa-8752-6a319a61d380,Rafaela Gonçalves,1993-11-17,274.529.843-07,51493692,da Conceição,RJ,Brasil,F,11 7271 7354,27452984307@exemplo.com.br,2024-01-17
b8301c70-e3a9-4a2b-8dda-d4200b0c2e2a,Eduarda Oliveira,1991-02-21,355.754.946-25,22880-701,Pereira,MS,Brasil,M,+55 21 1342 5634,35575494625@exemplo.com.br,2023-12-12
970ae5ab-8f30-4b6c-9d7b-3e2ed0540bda,João Gabriel Teixeira,1990-02-21,753.964.112-93,28111-068,Aparecida do Norte,AL,Brasil,M,11 9977 2837,75396411293@exemplo.com.br,2025-01-08
f1cd723a-853d-4f85-9ef7-b506c5084870,Luan da Rosa,1997-05-03,951.164.827-48,25875565,Araújo,PB,Brasil,M,+55 (011) 5763 2801,95116482748@exemplo.com.br,2025-08-08
3855164a-0351-4b5b-bc65-72c9f647cfa4,Giovanna Pimenta,1952-11-12,191.268.247-39,87304336,da Rocha,SP,Brasil,M,+55 51 7836 5687,19126824739@exemplo.com.br,2024-10-04
cbe54580-8300-4da4-b07b-eedef6649485,Olívia Casa Grande,1987-02-19,347.320.546-10,32809188,Oliveira,ES,Brasil,M,0300-641-0296,34732054610@exemplo.com.br,2024-06-10
30b3aa0f-08d0-4df9-ae54-27b0309659f3,Aylla Farias,1986-04-28,343.606.708-37,16761721,da Mota de da Conceição,AL,Brasil,M,+55 71 5614 8467,34360670837@exemplo.com.br,2023-11-18
68da0e62-ddbc-4753-a132-d4650f3703f7,Isaac da Luz,1991-07-26,358.255.576-80,52500860,Oliveira do Sul,PI,Brasil,M,(011) 5701 9445,35825557680@exemplo.com.br,2023-11-18
feb77b66-6946-4a4e-8248-1c54ee55ada5,Maria Eduarda da Luz,2001-10-23,005.662.960-75,74100819,Peixoto de Costela,MG,Brasil,M,31 0307-9044,00566296075@exemplo.com.br,2025-06-16
10a68f30-886a-433f-9cab-b6942f490486,Brayan Pereira,1971-01-07,596.905.345-96,45433760,Alves,RS,Brasil,F,+55 (011) 6417-7848,59690534596@exemplo.com.br,2024-05-11
fc8c58bb-01d0-40b0-a0ec-55596f449a71,Daniel Farias,1940-10-27,696.784.831-28,22194-393,Costa,PA,Brasil,M,(061) 4821-6378,69678483128@exemplo.com.br,2024-07-16
7f7b249c-ca60-4f4a-8328-3015678e8a60,Ana Carolina Pimenta,1943-02-01,828.420.155-75,84832488,Borges,RJ,Brasil,M,+55 (011) 7407 5546,82842015575@exemplo.com.br,2025-05-04
0563a534-34a7-489b-aa87-5d8931ee7368,Nathan Ramos,1983-08-31,652.784.120-67,68004643,Farias,MG,Brasil,M,11 7398-8975,65278412067@exemplo.com.br,2023-12-10
f333044f-4e3c-4684-b181-34527c802639,Maria Luísa Moraes,1951-01-25,897.900.809-91,45840-490,Santos,SC,Brasil,M,84 7507 4947,89790080991@exemplo.com.br,2025-04-24
e58a86fe-7dae-429f-9aa8-0c637357f069,Sr. Igor da Mota,2007-09-03,229.756.611-61,31177508,Aparecida de Goiás,GO,Brasil,F,(011) 5197-8742,22975661161@exemplo.com.br,2024-10-03
56195c97-7cb9-4ff7-82df-4a393492cea5,Clara Fernandes,1991-03-06,590.667.005-72,99151-570,Cassiano de Viana,CE,Brasil,M,(081) 5882 1736,59066700572@exemplo.com.br,2024-07-14
858134eb-2b11-4edb-9540-66700e178b94,Thiago Ramos,1947-01-30,401.013.795-22,82648787,Macedo,PI,Brasil,F,+55 (071) 0885 4994,40101379522@exemplo.com.br,2024-07-10
95308845-743b-4f79-8c05-2fe41a215095,Sra. Maria Isis Marques,1975-08-26,657.034.371-79,52765752,Teixeira,AP,Brasil,M,+55 (084) 9167-0770,65703437179@exemplo.com.br,2024-11-02
46f212f8-e204-461c-9157-159743a5daad,Sr. Theodoro Silveira,1987-10-29,549.356.231-38,28854067,Mendonça do Oeste,PA,Brasil,M,+55 84 9792-1346,54935623138@exemplo.com.br,2025-06-21
abea8b6c-0572-4390-a8ba-ab1701313faa,Joana Nunes,1965-08-19,048.496.172-24,55647038,Fernandes,AM,Brasil,M,+55 71 8825 5971,04849617224@exemplo.com.br,2025-01-14
ac8c48fc-bbe3-4b16-a9fa-4c9622fc9815,Pedro Henrique Câmara,1986-04-11,162.402.398-39,80162-237,Silveira,MA,Brasil,M,(011) 8595-1649,16240239839@exemplo.com.br,2024-09-07
f3d53426-6888-43f6-8f22-d6d0658e5e9f,Sarah da Costa,1958-07-09,363.436.309-32,07195713,Cavalcanti do Oeste,AC,Brasil,M,(061) 4658 0489,36343630932@exemplo.com.br,2025-06-08
d9ba67d3-bdba-4f6c-a070-90621158db4f,Luiz Henrique Vieira,1955-12-04,114.482.525-28,46430-700,Borges da Praia,SC,Brasil,M,84 9239 9450,11448252528@exemplo.com.br,2024-08-14
96762e18-137e-4f45-b02b-e0363f5498eb,Raul Pires,1962-09-01,767.712.065-35,89676210,Leão,RJ,Brasil,F,51 6925 9589,76771206535@exemplo.com.br,2024-09-22
872123a8-7816-4105-8a3e-4b65e7e8d9cf,Ana Cecília Costela,1986-12-07,351.679.417-58,92551-829,Mendes do Galho,SP,Brasil,M,(071) 3514-7258,35167941758@exemplo.com.br,2024-01-09
32dc5fd0-bcbd-4a05-8f66-7a9cd9beaafa,Evelyn Costa,1975-04-08,030.764.098-17,54987432,Sampaio do Galho,MA,Brasil,F,+55 11 8123 0127,03076409817@exemplo.com.br,2025-09-24
480d8bbd-8d35-4f22-ab13-517e3257bf9b,Srta. Ana Júlia Moraes,1950-04-25,222.954.648-63,90838501,Gonçalves da Mata,AP,Brasil,M,+55 (021) 8094 8824,22295464863@exemplo.com.br,2025-08-06
8586cca6-739c-4193-a2fa-b5d315ad8a3c,Enrico da Rosa,1970-12-14,918.032.203-36,89544-894,da Rocha dos Dourados,MT,Brasil,M,(071) 9152 4546,91803220336@exemplo.com.br,2024-05-06
bd13a3b5-3a7c-441d-96d7-6f576b50078e,Ágatha Montenegro,1939-02-28,033.126.385-54,15795224,Casa Grande,AM,Brasil,F,(061) 5669-7896,03312638554@exemplo.com.br,2025-06-29
28ff445c-e008-4041-9947-68a62b9335d9,Lara Guerra,1973-03-29,668.787.830-33,64092452,Siqueira de Andrade,AL,Brasil,F,0900-860-8798,66878783033@exemplo.com.br,2024-09-13
0a25fdd8-9076-422b-8998-8154cd0ea27a,Maria Sophia Cirino,1957-08-15,545.566.132-37,99934202,da Conceição,TO,Brasil,M,(061) 5998-6166,54556613237@exemplo.com.br,2024-12-28
f6872a86-a18c-42f2-8f22-48598a175510,Paulo Abreu,1993-10-11,133.287.030-53,99966602,Alves do Norte,MT,Brasil,F,+55 (011) 5346-1729,13328703053@exemplo.com.br,2025-04-10
5af7b167-16ea-4fb6-b0cb-f04ff13e1613,Mateus Alves,1965-12-20,851.522.127-18,66267244,Ribeiro,MA,Brasil,F,61 9605-6463,85152212718@exemplo.com.br,2024-11-13
591c0619-c819-44a2-9dd4-71d101e9720f,Sr. Juan Silva,1945-02-18,984.986.749-92,04173711,Gonçalves,RO,Brasil,F,+55 11 0745 5927,98498674992@exemplo.com.br,2024-09-02
0a0c217e-d138-4038-8d43-690ca1a88e8d,Dr. Henry Gabriel da Rocha,1946-09-01,203.564.962-94,07026141,Gonçalves,PB,Brasil,F,(031) 5449-5785,20356496294@exemplo.com.br,2025-02-21
f8bea693-e0b9-4d59-97dc-41998ade2957,Stella das Neves,1948-08-02,872.415.463-55,48586-781,Araújo,SP,Brasil,F,+55 (041) 9060 4677,87241546355@exemplo.com.br,2025-11-04
b306091f-fb73-4fc1-a61f-ca04c21dbfea,Melissa Nunes,2004-01-06,050.192.422-80,83420-627,Alves,PE,Brasil,F,(081) 6626-7750,05019242280@exemplo.com.br,2024-09-28
